100
salm_50_genome/GCA_006645785.1_PDT000322394.1_genomic.fna	93.28	98.28	98.31	93.25	93.14	94.90	98.17	98.27	93.27	98.39	93.15	98.42	100.00	93.51	98.20	98.41	93.31	98.25	98.41	98.37	98.36	98.37	94.91	98.45	93.26	93.83	98.39	93.26	93.28	93.26	98.19	98.38	98.44	98.45	98.39	98.45	98.25	98.46	93.26	98.41	93.26	98.48	93.17	98.37	98.17	93.37	93.26	93.15	93.16	93.26	98.42	98.33	93.57	93.19	93.18	93.30	98.45	98.45	98.49	93.15	98.39	93.30	94.90	98.45	98.44	93.84	93.29	98.44	93.18	98.41	98.29	93.26	98.57	93.30	98.37	93.18	98.43	98.39	93.31	98.40	98.21	93.30	93.37	93.33	98.21	98.47	98.47	93.18	93.30	93.20	98.45	98.48	93.30	98.51	97.99	98.24	98.42	98.23	93.18	98.27
salm_50_genome/GCA_006681545.1_PDT000376970.1_genomic.fna	99.21	93.77	93.51	99.26	99.01	93.63	93.34	93.76	99.30	93.80	99.20	93.76	93.51	100.00	93.64	93.81	99.25	93.51	93.55	93.64	93.76	93.77	93.65	93.82	99.05	93.06	93.76	99.21	99.27	99.30	93.79	93.80	93.51	93.82	93.77	93.68	93.80	93.41	99.26	93.80	99.26	93.69	99.07	93.76	93.76	99.26	99.26	99.01	99.06	99.25	93.78	93.31	92.88	99.11	99.07	99.21	93.56	93.56	93.82	99.06	93.82	99.30	93.76	93.82	93.77	93.06	99.11	93.68	99.11	93.81	93.68	99.21	93.39	99.21	93.80	99.08	93.76	93.82	99.25	93.67	93.82	99.30	99.16	99.30	93.51	93.40	93.40	99.06	99.11	99.17	93.82	93.68	99.30	93.55	93.44	93.00	93.49	93.81	99.30	93.80
salm_50_genome/GCA_006820565.1_PDT000330005.1_genomic.fna	93.28	99.91	98.77	93.26	93.15	94.91	98.48	99.78	93.27	99.90	93.26	98.94	98.20	93.64	100.00	98.95	93.39	98.94	98.95	98.88	99.96	99.94	94.81	98.90	93.26	93.83	98.88	93.15	93.28	93.27	98.29	99.94	98.89	98.90	98.88	98.90	98.55	98.40	93.26	99.96	93.27	98.95	93.17	99.93	98.89	93.26	93.26	93.15	93.16	93.26	99.91	98.99	93.70	93.19	93.19	93.30	99.00	99.00	99.01	93.26	98.90	93.30	94.81	98.90	98.90	93.71	93.30	98.95	93.30	98.90	98.51	93.26	98.42	93.30	99.93	93.17	98.89	99.37	93.46	98.77	98.64	93.30	93.51	93.46	98.86	98.42	98.42	93.18	93.30	93.30	98.90	98.83	93.30	98.27	99.91	98.82	98.81	98.29	93.27	98.50
salm_50_genome/GCA_006898825.1_PDT000119806.3_genomic.fna	93.48	98.90	98.84	93.34	93.42	94.87	98.54	98.90	93.46	98.97	93.44	98.90	98.41	93.81	98.95	100.00	93.35	99.01	99.02	98.88	99.00	98.97	94.88	98.97	93.45	93.87	98.95	93.41	93.46	93.48	98.40	99.02	98.95	98.97	98.92	98.91	98.57	98.38	93.44	98.97	93.35	99.03	93.24	98.96	98.95	93.31	93.41	93.31	93.34	93.45	98.92	99.00	93.61	93.25	93.25	93.48	98.92	98.92	99.03	93.43	98.92	93.36	94.75	98.97	98.92	93.88	93.36	98.92	93.36	98.91	98.57	93.34	98.44	93.36	98.97	93.36	98.90	99.02	93.49	98.73	98.58	93.36	93.55	93.49	98.88	98.38	98.38	93.25	93.25	93.36	98.97	98.86	93.36	98.51	99.09	98.83	98.86	98.38	93.22	98.53
salm_50_genome/GCA_006954705.1_PDT000182972.2_genomic.fna	99.29	93.34	93.21	99.99	99.12	93.39	93.33	93.33	99.29	93.36	99.25	93.33	93.31	99.25	93.39	93.35	100.00	93.33	93.36	93.45	93.33	93.34	93.40	93.50	99.11	93.06	93.45	99.33	99.44	99.29	93.34	93.36	93.33	93.38	93.34	93.37	93.48	93.22	99.39	93.36	99.39	93.38	99.12	93.31	93.33	99.43	99.98	99.12	99.11	99.39	93.53	93.33	92.72	99.11	99.11	99.36	93.50	93.50	93.50	99.12	93.50	99.25	93.34	93.50	93.34	93.09	99.21	93.36	99.20	93.37	93.61	99.33	93.20	99.33	93.36	99.13	93.33	93.38	99.26	93.34	93.50	99.29	99.22	99.30	93.45	93.21	93.21	99.11	99.20	99.29	93.50	93.36	99.30	93.49	91.32	92.96	93.62	93.49	99.25	93.54
salm_50_genome/GCA_007069595.1_PDT000245767.2_genomic.fna	93.17	98.95	98.69	93.15	93.03	94.80	98.48	98.94	93.16	98.96	93.03	98.99	98.25	93.51	98.94	99.01	93.33	100.00	99.97	98.87	98.94	98.95	94.81	98.90	93.03	93.97	98.89	93.37	93.17	93.16	98.32	99.00	98.88	98.90	98.90	98.90	98.72	98.22	93.15	99.00	93.16	99.00	93.04	98.94	98.86	93.26	93.37	93.15	93.03	93.03	98.95	99.99	93.70	93.06	92.96	93.07	98.90	98.90	99.01	93.37	98.90	93.20	94.81	98.90	98.89	93.71	93.18	98.90	93.19	98.90	98.51	93.03	98.19	93.07	99.00	93.06	98.89	98.95	93.45	98.88	98.64	93.20	93.39	93.45	98.86	98.24	98.25	93.05	93.19	93.05	98.90	98.90	93.20	98.41	97.54	98.78	98.81	98.42	93.04	98.77
salm_50_genome/GCA_007172435.1_PDT000329763.1_genomic.fna	93.44	98.92	98.78	93.33	93.30	94.76	98.56	98.95	93.45	98.97	93.43	99.00	98.41	93.55	98.95	99.02	93.36	99.97	100.00	98.84	98.95	98.91	94.99	98.86	93.43	93.86	98.90	93.41	93.46	93.48	98.32	98.97	98.88	98.86	98.85	98.85	98.60	98.25	93.41	98.97	93.33	98.97	93.35	98.96	98.88	93.30	93.41	93.19	93.33	93.29	98.90	99.96	93.74	93.13	93.25	93.25	98.97	98.97	99.02	93.30	98.92	93.25	94.77	98.90	98.89	93.74	93.36	98.92	93.25	98.90	98.70	93.22	98.26	93.35	98.97	93.12	98.88	98.97	93.48	98.81	98.65	93.25	93.43	93.48	98.90	98.25	98.23	93.24	93.25	93.13	98.86	98.91	93.25	98.35	99.08	98.84	98.86	98.36	93.22	98.75
salm_50_genome/GCA_007268085.1_PDT000344892.1_genomic.fna	93.18	98.83	99.76	93.39	93.26	94.69	98.52	98.89	93.17	98.83	93.39	98.94	98.37	93.64	98.88	98.88	93.45	98.87	98.84	100.00	98.93	98.88	94.71	99.99	93.39	93.83	99.97	93.39	93.41	93.17	98.19	98.89	99.95	99.99	99.99	99.98	98.59	98.25	93.15	98.83	93.18	98.83	93.05	98.88	99.96	93.37	93.39	93.26	93.04	93.17	98.90	98.94	93.33	93.21	93.18	93.21	98.88	98.88	98.90	93.26	98.83	93.29	94.59	99.99	99.98	93.71	93.18	98.88	93.18	99.99	98.59	93.16	98.32	93.18	98.89	93.18	99.95	98.78	93.46	98.78	98.60	93.21	93.51	93.59	98.81	98.25	98.24	93.04	93.09	93.21	99.98	98.88	93.19	98.38	99.00	99.94	99.45	98.19	93.18	98.56
salm_50_genome/GCA_007291735.1_PDT000376713.1_genomic.fna	93.07	99.91	98.75	93.03	93.26	94.58	98.52	99.88	93.18	99.97	93.37	99.00	98.36	93.76	99.96	99.00	93.33	98.94	98.95	98.93	100.00	99.91	94.59	98.95	93.37	93.83	98.93	93.37	93.40	93.18	98.34	99.93	98.94	98.95	98.94	98.95	98.57	98.29	93.03	99.99	93.06	98.90	92.99	99.98	98.93	93.26	93.37	93.15	92.99	93.03	99.96	98.99	93.58	93.07	92.98	93.09	98.90	98.90	98.96	93.39	98.89	93.21	94.62	98.95	98.94	93.71	93.06	99.00	93.09	98.95	98.57	93.02	98.43	93.03	99.92	93.00	98.89	99.26	93.46	98.73	98.57	93.21	93.39	93.45	98.89	98.29	98.29	92.95	93.09	93.08	98.95	98.89	93.21	98.41	99.98	98.81	98.86	98.36	93.06	98.59
salm_50_genome/GCA_007318095.1_PDT000384811.1_genomic.fna	93.21	99.92	98.77	93.41	93.38	94.84	98.48	99.94	93.09	99.91	93.40	98.99	98.37	93.77	99.94	98.97	93.34	98.95	98.91	98.88	99.91	100.00	94.74	98.92	93.40	93.81	98.89	93.38	93.43	93.43	98.32	99.96	98.96	98.92	98.90	98.92	98.46	98.37	93.40	99.96	93.32	98.97	93.21	99.94	98.90	93.38	93.38	93.27	93.30	93.40	99.92	98.99	93.59	93.06	92.98	93.24	98.97	98.97	99.02	93.38	98.90	93.21	94.76	98.92	98.91	93.72	93.09	98.97	93.06	98.92	98.49	93.30	98.38	93.09	99.91	93.09	98.89	99.39	93.46	98.73	98.53	93.24	93.52	93.47	98.87	98.31	98.31	93.21	93.10	93.12	98.92	98.85	93.24	98.37	99.97	98.82	98.81	98.31	93.20	98.49
salm_50_genome/GCA_007547775.1_PDT000049747.3_genomic.fna	93.31	94.63	94.70	93.18	93.26	99.95	94.86	94.71	93.07	94.99	93.25	94.81	94.91	93.65	94.81	94.88	93.40	94.81	94.99	94.71	94.59	94.74	100.00	95.00	93.28	96.78	94.70	93.27	93.32	93.30	94.95	94.99	94.81	95.00	94.63	94.98	94.88	94.75	93.40	94.99	93.42	94.99	93.31	94.81	94.81	93.29	93.18	93.27	93.30	93.29	94.76	94.85	96.66	93.23	93.07	93.24	95.00	95.00	94.99	93.27	94.99	93.24	99.32	95.00	94.95	96.66	93.22	94.99	93.23	94.88	94.66	93.18	94.70	93.11	94.99	93.23	94.71	95.00	93.48	94.97	94.88	93.23	93.40	93.36	94.91	94.74	94.63	93.34	93.24	93.25	95.00	94.88	93.23	94.99	94.79	94.35	94.89	94.97	93.09	94.88
salm_50_genome/GCA_007662685.1_PDT000309148.2_genomic.fna	93.50	98.90	99.77	93.46	93.32	94.77	98.55	98.95	93.48	98.97	93.45	98.95	98.45	93.82	98.90	98.97	93.50	98.90	98.86	99.99	98.95	98.92	95.00	100.00	93.58	93.88	99.98	93.44	93.49	93.48	98.45	98.97	99.99	100.00	99.98	99.99	98.58	98.39	93.58	98.97	93.49	98.92	93.36	98.95	100.00	93.43	93.44	93.21	93.35	93.46	98.92	98.95	93.49	93.26	93.14	93.50	98.90	98.90	98.90	93.31	98.90	93.38	94.67	99.99	100.00	93.76	93.38	98.97	93.49	99.99	98.58	93.35	98.45	93.38	98.97	93.37	99.99	98.90	93.50	98.90	98.65	93.37	93.56	93.63	98.88	98.41	98.41	93.37	93.14	93.26	99.99	98.86	93.49	98.47	99.03	99.93	99.34	98.31	93.22	98.66
salm_50_genome/GCA_007871445.1_PDT000551055.1_genomic.fna	99.30	93.40	93.38	99.16	99.48	93.26	93.21	93.39	99.11	93.43	99.06	93.15	93.26	99.05	93.26	93.45	99.11	93.03	93.43	93.39	93.37	93.40	93.28	93.58	100.00	93.05	93.15	99.30	99.02	99.01	93.44	93.43	93.39	93.58	93.54	93.57	93.57	93.30	99.05	93.43	99.07	93.58	99.35	93.37	93.03	99.11	99.11	99.48	99.37	99.06	93.41	93.20	92.60	99.61	99.57	99.07	93.58	93.58	93.46	99.98	93.46	99.00	93.29	93.58	93.54	92.93	99.31	93.43	99.37	93.57	93.57	99.36	93.15	99.26	93.43	99.41	93.51	93.45	99.06	93.56	93.46	99.11	99.37	99.16	93.15	93.29	93.29	99.44	99.30	99.43	93.58	93.45	99.11	93.44	92.77	92.97	93.61	93.55	99.00	93.55
salm_50_genome/GCA_007979745.1_PDT000557916.1_genomic.fna	93.07	93.84	93.82	93.05	93.05	96.76	93.84	93.83	93.06	93.86	93.06	93.83	93.83	93.06	93.83	93.87	93.06	93.97	93.86	93.83	93.83	93.81	96.78	93.88	93.05	100.00	93.83	93.06	93.07	93.06	93.85	93.86	93.83	93.88	93.84	93.87	93.86	93.69	93.06	93.86	93.07	93.88	93.06	93.83	93.83	93.06	93.06	92.93	93.05	93.06	93.84	93.97	99.95	93.09	93.09	93.09	93.88	93.88	93.88	93.06	93.88	93.20	96.78	93.88	93.84	99.93	93.20	93.86	93.09	93.87	93.86	93.06	93.67	93.09	93.86	93.09	93.83	93.88	93.06	93.99	94.02	93.09	93.06	93.06	93.83	93.81	93.81	93.09	93.20	93.10	93.88	93.86	93.09	93.87	93.88	92.87	93.81	93.87	93.19	93.88
salm_50_genome/GCA_008129745.1_PDT000568725.1_genomic.fna	93.17	98.89	99.71	93.15	93.15	94.69	98.54	98.89	93.16	98.90	93.15	98.94	98.39	93.76	98.88	98.95	93.45	98.89	98.90	99.97	98.93	98.89	94.70	99.98	93.15	93.83	100.00	93.39	93.17	93.16	98.30	98.95	99.98	99.98	99.99	99.98	98.64	98.22	93.15	98.90	93.16	98.90	93.05	98.89	99.97	93.37	93.39	93.26	93.04	93.15	98.90	98.94	93.45	93.20	93.19	93.20	98.90	98.90	98.95	93.26	98.88	93.31	94.59	99.99	99.97	93.71	93.17	98.84	93.30	99.98	98.63	93.15	98.34	93.19	98.95	93.18	99.96	98.88	93.45	98.83	98.60	93.20	93.51	93.58	98.86	98.24	98.24	93.05	93.19	93.20	99.98	98.90	93.20	98.37	98.43	99.94	99.45	98.30	93.27	98.59
salm_50_genome/GCA_008318075.1_PDT000580223.1_genomic.fna	99.57	93.38	93.37	99.37	99.30	93.25	93.21	93.39	99.26	93.41	99.12	93.39	93.26	99.21	93.15	93.41	99.33	93.37	93.41	93.39	93.37	93.38	93.27	93.44	99.30	93.06	93.39	100.00	99.21	99.26	93.28	93.41	93.39	93.44	93.40	93.43	93.41	93.28	99.21	93.41	99.21	93.43	99.12	93.37	93.39	99.34	99.37	99.25	99.11	99.21	93.41	93.20	92.72	99.26	99.31	99.26	93.44	93.44	93.43	99.30	93.42	99.21	93.26	93.44	93.40	93.05	99.30	93.43	99.31	93.43	93.41	99.98	93.15	99.90	93.41	99.27	93.39	93.44	99.25	93.40	93.43	99.26	99.34	99.30	93.37	93.27	93.27	99.25	99.30	99.57	93.44	93.43	99.26	93.30	93.20	92.97	93.36	93.42	99.17	93.54
salm_50_genome/GCA_008484405.1_PDT000192900.2_genomic.fna	99.18	93.45	93.18	99.44	99.17	93.29	93.39	93.41	99.32	93.46	99.13	93.28	93.28	99.27	93.28	93.46	99.44	93.17	93.46	93.41	93.40	93.43	93.32	93.49	99.02	93.07	93.17	99.21	100.00	99.32	93.45	93.48	93.41	93.49	93.45	93.48	93.48	93.22	99.38	93.48	99.38	93.48	99.02	93.05	93.17	99.71	99.38	99.06	99.01	99.17	93.21	93.39	92.93	99.13	99.14	99.41	93.48	93.48	93.49	99.07	93.48	99.14	93.42	93.49	93.45	92.97	99.13	93.48	99.08	93.48	93.46	99.22	93.05	99.27	93.48	99.14	93.17	93.48	99.25	93.47	93.49	99.22	99.13	99.25	93.17	93.21	93.21	99.02	99.18	99.18	93.49	93.46	99.32	93.35	92.79	93.17	93.62	93.48	99.27	93.44
salm_50_genome/GCA_008595545.1_PDT000276500.2_genomic.fna	99.22	93.21	93.18	99.22	99.16	93.28	93.33	93.17	99.88	93.46	99.26	93.15	93.26	99.30	93.27	93.48	99.29	93.16	93.48	93.17	93.18	93.43	93.30	93.48	99.01	93.06	93.16	99.26	99.32	100.00	93.45	93.46	93.17	93.48	93.43	93.46	93.46	93.33	99.31	93.46	99.32	93.48	99.12	93.06	93.16	99.30	99.26	99.12	99.12	99.27	93.21	93.32	92.88	99.13	99.08	99.32	93.48	93.48	93.61	99.01	93.49	99.27	93.31	93.49	93.45	93.05	99.14	93.46	99.14	93.46	93.46	99.26	93.27	99.27	93.46	99.14	93.18	93.49	99.89	93.34	93.61	99.86	99.11	99.25	93.29	93.43	93.43	99.08	99.14	99.18	93.48	93.46	99.86	93.46	92.76	93.05	93.75	93.44	99.39	93.58
salm_50_genome/GCA_008738935.1_PDT000099291.2_genomic.fna	93.35	98.27	98.22	93.43	93.29	94.93	98.45	98.23	93.45	98.38	93.42	98.28	98.19	93.79	98.29	98.40	93.34	98.32	98.32	98.19	98.34	98.32	94.95	98.45	93.44	93.85	98.30	93.28	93.45	93.45	100.00	98.42	98.31	98.44	98.20	98.43	98.27	98.20	93.31	98.39	93.33	98.48	93.23	98.36	98.23	93.39	93.40	93.17	93.21	93.32	98.28	98.41	93.72	93.13	93.24	93.26	98.42	98.42	98.41	93.39	98.42	93.24	94.63	98.45	98.35	93.85	93.35	98.31	93.24	98.40	98.43	93.21	98.16	93.35	98.42	93.12	98.23	98.42	93.48	98.43	98.49	93.24	93.40	93.36	98.34	98.17	98.17	93.24	93.24	93.24	98.44	98.42	93.35	98.32	98.42	98.19	98.43	99.18	93.22	98.57
salm_50_genome/GCA_008768655.1_PDT000588866.3_genomic.fna	93.47	99.97	98.73	93.45	93.41	94.87	98.54	99.96	93.46	99.93	93.43	99.01	98.38	93.80	99.94	99.02	93.36	99.00	98.97	98.89	99.93	99.96	94.99	98.97	93.43	93.86	98.95	93.41	93.48	93.46	98.42	100.00	98.96	98.97	98.92	98.97	98.58	98.42	93.41	99.99	93.33	98.97	93.35	99.97	98.95	93.30	93.41	93.19	93.33	93.40	99.96	99.00	93.62	93.25	93.25	93.25	98.97	98.97	99.03	93.43	98.90	93.24	94.77	98.97	98.91	93.74	93.47	98.90	93.24	98.92	98.66	93.33	98.41	93.35	99.97	93.24	98.90	99.42	93.48	98.90	98.60	93.25	93.43	93.49	98.90	98.36	98.36	93.24	93.24	93.25	98.97	98.91	93.47	98.41	99.98	98.83	98.86	98.33	93.22	98.65
